edge_id,slope
EDGE_005553,-0.009485
EDGE_005554,0.005318
EDGE_005555,-0.018584
EDGE_005556,0.082212
EDGE_005557,0.002070
EDGE_005558,0.011526
EDGE_005559,-0.006594
EDGE_005560,0.007608
EDGE_005561,-0.006485
EDGE_005562,-0.005318
EDGE_005563,-0.000240
EDGE_005564,-0.007608
EDGE_005565,0.008946
EDGE_005566,-0.051638
EDGE_005567,0.000910
EDGE_005568,0.018584
EDGE_005569,-0.005976
EDGE_005570,-0.018072
EDGE_005571,-0.012104
EDGE_005572,-0.005214
EDGE_005573,0.018072
EDGE_005574,-0.030785
EDGE_005575,0.031339
EDGE_005576,-0.006713
EDGE_005577,0.005214
EDGE_005578,0.011024
EDGE_005579,-0.027429
EDGE_005580,0.005199
EDGE_005581,0.000240
EDGE_005582,0.009769
EDGE_005583,0.006713
EDGE_005584,0.024994
EDGE_005585,0.027429
EDGE_005586,0.010897
EDGE_005587,0.049709
EDGE_005588,-0.009769
EDGE_005589,0.034325
EDGE_005590,-0.049709
EDGE_005591,0.042568
EDGE_005592,0.044091
EDGE_005593,0.068232
EDGE_005594,-0.002473
EDGE_005595,-0.034325
EDGE_005596,-0.042568
EDGE_005597,-0.031498
EDGE_005598,0.055551
EDGE_005599,0.012524
EDGE_005600,0.027899
EDGE_005601,-0.010897
EDGE_005602,-0.012524
EDGE_005603,-0.031339
EDGE_005604,0.002473
EDGE_005605,-0.049406
EDGE_005606,-0.050483
EDGE_005607,-0.044210
EDGE_005608,-0.015822
EDGE_005609,-0.024245
EDGE_005610,-0.068232
EDGE_005611,0.047683
EDGE_005612,-0.044091
EDGE_005613,0.010839
EDGE_005614,0.008646
EDGE_005615,-0.049553
EDGE_005616,0.033029
EDGE_005617,-0.020662
EDGE_005618,0.017639
EDGE_005619,0.039045
EDGE_005620,0.007703
EDGE_005621,-0.028260
EDGE_005622,0.000983
EDGE_005623,0.026013
EDGE_005624,0.013592
EDGE_005625,0.009936
EDGE_005626,0.044079
EDGE_005627,-0.016707
EDGE_005628,-0.023149
EDGE_005629,-0.029624
EDGE_005630,0.014354
EDGE_005631,0.003183
EDGE_005632,-0.038307
EDGE_005633,0.009518
EDGE_005634,0.061847
EDGE_005635,-0.067947
EDGE_005636,-0.031555
EDGE_005637,0.078032
EDGE_005638,0.008145
EDGE_005639,-0.013426
EDGE_005640,0.009795
EDGE_005641,0.009748
EDGE_005642,0.030041
EDGE_005643,-0.046010
EDGE_005644,-0.061924
EDGE_005645,0.026445
EDGE_005646,-0.061847
EDGE_005647,-0.018679
EDGE_005648,-0.010483
EDGE_005649,-0.039430
EDGE_005650,0.046010
EDGE_005651,0.006586
EDGE_005652,0.010451
EDGE_005653,-0.037351
EDGE_005654,0.057670
EDGE_005655,0.016251
EDGE_005656,-0.006100
EDGE_005657,0.044867
EDGE_005658,-0.013585
EDGE_005659,-0.026445
EDGE_005660,-0.046076
EDGE_005661,-0.033029
EDGE_005662,0.021032
EDGE_005663,0.035807
EDGE_005664,-0.086760
EDGE_005665,-0.000031
EDGE_005666,0.001450
EDGE_005667,0.004089
EDGE_005668,0.001611
EDGE_005669,0.038724
EDGE_005670,0.002687
EDGE_005671,0.019560
EDGE_005672,-0.001635
EDGE_005673,-0.004089
EDGE_005674,-0.019560
EDGE_005675,0.000035
EDGE_005676,-0.001117
EDGE_005677,-0.000095
EDGE_005678,-0.000034
EDGE_005679,-0.000325
EDGE_005680,-0.004554
EDGE_005681,-0.002539
EDGE_005682,-0.000835
EDGE_005683,-0.000407
EDGE_005684,-0.001128
EDGE_005685,0.002537
EDGE_005686,0.002539
EDGE_005687,-0.003474
EDGE_005688,0.000325
EDGE_005689,-0.002343
EDGE_005690,0.002216
EDGE_005691,0.001356
EDGE_005692,-0.002808
EDGE_005693,0.001128
EDGE_005694,0.000000
EDGE_005695,0.003016
EDGE_005696,-0.000071
EDGE_005697,-0.006104
EDGE_005698,0.002808
EDGE_005699,-0.000650
EDGE_005700,0.000911
EDGE_005701,0.003811
EDGE_005702,0.000676
EDGE_005703,-0.000911
EDGE_005704,-0.002037
EDGE_005705,0.002816
EDGE_005706,0.000034
EDGE_005707,0.000000
EDGE_005708,0.003094
EDGE_005709,-0.001647
EDGE_005710,0.002997
EDGE_005711,0.000650
EDGE_005712,0.001353
EDGE_005713,0.003010
EDGE_005714,-0.003094
EDGE_005715,0.005003
EDGE_005716,-0.000676
EDGE_005717,0.002426
EDGE_005718,-0.003336
EDGE_005719,-0.006566
EDGE_005720,-0.005730
EDGE_005721,0.003474
EDGE_005722,-0.003010
EDGE_005723,0.001647
EDGE_005724,-0.003016
EDGE_005725,0.003254
EDGE_005726,-0.003811
EDGE_005727,-0.001356
EDGE_005728,0.006566
EDGE_005729,-0.000291
EDGE_005730,0.000071
EDGE_005731,-0.005003
EDGE_005732,-0.003254
EDGE_005733,0.003336
EDGE_005734,-0.000095
EDGE_005735,0.000095
EDGE_005736,-0.002997
EDGE_005737,0.002037
EDGE_005738,0.000000
EDGE_005739,0.000000
EDGE_005740,-0.003562
EDGE_005741,-0.000136
EDGE_005742,-0.004138
EDGE_005743,0.000407
EDGE_005744,-0.000283
EDGE_005745,-0.009144
EDGE_005746,-0.001136
EDGE_005747,0.001855
EDGE_005748,-0.001178
EDGE_005749,-0.008253
EDGE_005750,-0.001823
EDGE_005751,0.009144
EDGE_005752,0.001136
EDGE_005753,0.004078
EDGE_005754,0.005730
EDGE_005755,-0.002426
EDGE_005756,0.001056
EDGE_005757,0.021450
EDGE_005758,0.029843
EDGE_005759,0.026028
EDGE_005760,-0.021450
EDGE_005761,0.026434
EDGE_005762,-0.000243
EDGE_005763,0.023611
EDGE_005764,0.008425
EDGE_005765,0.007967
EDGE_005766,-0.008775
EDGE_005767,0.005809
EDGE_005768,-0.029636
EDGE_005769,-0.000806
EDGE_005770,0.020294
EDGE_005771,-0.019501
EDGE_005772,0.009341
EDGE_005773,-0.009248
EDGE_005774,-0.005272
EDGE_005775,0.003747
EDGE_005776,-0.007492
EDGE_005777,0.016614
EDGE_005778,-0.010014
EDGE_005779,0.004013
EDGE_005780,0.000178
EDGE_005781,-0.018625
EDGE_005782,-0.006738
EDGE_005783,0.018124
EDGE_005784,-0.000049
EDGE_005785,0.029636
EDGE_005786,0.008646
EDGE_005787,-0.003747
EDGE_005788,0.005272
EDGE_005789,0.008775
EDGE_005790,-0.006048
EDGE_005791,0.006738
EDGE_005792,-0.002070
EDGE_005793,0.001234
EDGE_005794,0.001175
EDGE_005795,-0.004973
EDGE_005796,-0.009066
EDGE_005797,0.019501
EDGE_005798,0.000049
EDGE_005799,-0.016944
EDGE_005800,-0.002980
EDGE_005801,0.007492
EDGE_005802,-0.002511
EDGE_005803,0.010997
EDGE_005804,-0.016614
EDGE_005805,0.016944
EDGE_005806,-0.008425
EDGE_005807,-0.005809
EDGE_005808,-0.017555
EDGE_005809,-0.003695
EDGE_005810,-0.004326
EDGE_005811,-0.022916
EDGE_005812,-0.000312
EDGE_005813,-0.018190
EDGE_005814,-0.009341
EDGE_005815,0.067923
EDGE_005816,-0.030797
EDGE_005817,0.004973
EDGE_005818,-0.004013
EDGE_005819,-0.010997
EDGE_005820,0.018625
EDGE_005821,-0.028254
EDGE_005822,-0.019792
EDGE_005823,0.010014
EDGE_005824,0.002511
EDGE_005825,0.000243
EDGE_005826,0.003695
EDGE_005827,0.006780
EDGE_005828,-0.008646
EDGE_005829,-0.011008
EDGE_005830,-0.023307
EDGE_005831,-0.023611
EDGE_005832,0.000011
EDGE_005833,0.014124
EDGE_005834,0.011078
EDGE_005835,-0.004470
EDGE_005836,-0.012716
EDGE_005837,-0.014124
EDGE_005838,-0.006052
EDGE_005839,0.006052
EDGE_005840,-0.000118
EDGE_005841,-0.032565
EDGE_005842,0.003855
EDGE_005843,0.000312
EDGE_005844,0.009675
EDGE_005845,-0.003855
EDGE_005846,0.015310
EDGE_005847,-0.009675
EDGE_005848,0.007809
EDGE_005849,-0.015310
EDGE_005850,0.032565
EDGE_005851,-0.001306
EDGE_005852,0.000979
EDGE_005853,0.011503
EDGE_005854,-0.002044
EDGE_005855,0.019040
EDGE_005856,-0.004302
EDGE_005857,-0.004351
EDGE_005858,-0.027517
EDGE_005859,-0.017400
EDGE_005860,0.007195
EDGE_005861,0.001600
EDGE_005862,0.008607
EDGE_005863,0.013907
EDGE_005864,-0.008164
EDGE_005865,-0.005942
EDGE_005866,-0.031979
EDGE_005867,-0.029326
EDGE_005868,0.075438
EDGE_005869,-0.007182
EDGE_005870,0.008069
EDGE_005871,-0.007077
EDGE_005872,0.006884
EDGE_005873,0.001285
EDGE_005874,-0.001600
EDGE_005875,0.007302
EDGE_005876,-0.007246
EDGE_005877,0.000005
EDGE_005878,0.004451
EDGE_005879,0.006872
EDGE_005880,0.004387
EDGE_005881,-0.007142
EDGE_005882,0.029326
EDGE_005883,0.006673
EDGE_005884,-0.001285
EDGE_005885,
EDGE_005886,-0.002414
EDGE_005887,0.003155
EDGE_005888,-0.006883
EDGE_005889,-0.008100
EDGE_005890,0.021290
EDGE_005891,0.057039
EDGE_005892,-0.017183
EDGE_005893,-0.011807
EDGE_005894,0.056886
EDGE_005895,-0.006968
EDGE_005896,-0.007145
EDGE_005897,-0.001991
EDGE_005898,0.008100
EDGE_005899,-0.007050
EDGE_005900,-0.001553
EDGE_005901,0.017183
EDGE_005902,0.002161
EDGE_005903,-0.002559
EDGE_005904,0.005368
EDGE_005905,-0.001112
EDGE_005906,-0.016741
EDGE_005907,0.006942
EDGE_005908,0.001699
EDGE_005909,0.054312
EDGE_005910,0.009721
EDGE_005911,0.035610
EDGE_005912,0.006191
EDGE_005913,0.002185
EDGE_005914,-0.002934
EDGE_005915,-0.007426
EDGE_005916,0.000000
EDGE_005917,-0.002343
EDGE_005918,0.001013
EDGE_005919,0.001204
EDGE_005920,0.002343
EDGE_005921,0.018500
EDGE_005922,0.007669
EDGE_005923,-0.000752
EDGE_005924,0.008039
EDGE_005925,0.005042
EDGE_005926,0.006331
EDGE_005927,-0.007226
EDGE_005928,-0.003129
EDGE_005929,0.007142
EDGE_005930,-0.006331
EDGE_005931,-0.002468
EDGE_005932,0.007703
EDGE_005933,-0.004387
EDGE_005934,-0.002430
EDGE_005935,-0.004030
EDGE_005936,-0.057534
EDGE_005937,0.007421
EDGE_005938,-0.006712
EDGE_005939,-0.001748
EDGE_005940,0.006939
EDGE_005941,-0.007421
EDGE_005942,-0.001723
EDGE_005943,0.006813
EDGE_005944,-0.006939
EDGE_005945,-0.001707
EDGE_005946,-0.006901
EDGE_005947,0.003129
EDGE_005948,-0.007369
EDGE_005949,0.002468
EDGE_005950,-0.006303
EDGE_005951,0.002430
EDGE_005952,-0.006397
EDGE_005953,-0.001134
EDGE_005954,-0.008472
EDGE_005955,0.001748
EDGE_005956,0.003884
EDGE_005957,-0.003365
EDGE_005958,-0.005923
EDGE_005959,0.006277
EDGE_005960,0.004233
EDGE_005961,-0.007528
EDGE_005962,-0.001727
EDGE_005963,-0.021290
EDGE_005964,0.011807
EDGE_005965,-0.015029
EDGE_005966,0.057534
EDGE_005967,-0.005850
EDGE_005968,0.001723
EDGE_005969,0.002414
EDGE_005970,-0.002321
EDGE_005971,0.007104
EDGE_005972,-0.007103
EDGE_005973,-0.001114
EDGE_005974,-0.000916
EDGE_005975,-0.000006
EDGE_005976,0.003902
EDGE_005977,-0.007178
EDGE_005978,0.001707
EDGE_005979,-0.007104
EDGE_005980,0.006491
EDGE_005981,-0.003001
EDGE_005982,0.002354
EDGE_005983,-0.002246
EDGE_005984,-0.004823
EDGE_005985,-0.007128
EDGE_005986,-0.001824
EDGE_005987,-0.007826
EDGE_005988,-0.002438
EDGE_005989,-0.006491
EDGE_005990,0.007200
EDGE_005991,0.004823
EDGE_005992,0.003274
EDGE_005993,-0.004233
EDGE_005994,0.005923
EDGE_005995,-0.007000
EDGE_005996,-0.001805
EDGE_005997,0.006233
EDGE_005998,0.001114
EDGE_005999,-0.002504
EDGE_006000,-0.006295
EDGE_006001,0.003916
EDGE_006002,-0.006651
EDGE_006003,0.006606
EDGE_006004,-0.001823
EDGE_006005,-0.006233
EDGE_006006,-0.001405
EDGE_006007,0.003213
EDGE_006008,-0.006606
EDGE_006009,0.005974
EDGE_006010,0.001134
EDGE_006011,-0.003902
EDGE_006012,-0.006601
EDGE_006013,-0.006036
EDGE_006014,0.015029
EDGE_006015,-0.005974
EDGE_006016,0.010376
EDGE_006017,-0.001219
EDGE_006018,-0.010376
EDGE_006019,0.007171
EDGE_006020,0.001727
EDGE_006021,-0.005006
EDGE_006022,-0.003274
EDGE_006023,-0.007171
EDGE_006024,0.000000
EDGE_006025,-0.001842
EDGE_006026,0.000000
EDGE_006027,0.007714
EDGE_006028,0.002504
EDGE_006029,-0.007132
EDGE_006030,0.002187
EDGE_006031,0.007304
EDGE_006032,0.003001
EDGE_006033,-0.006586
EDGE_006034,-0.007302
EDGE_006035,-0.001955
EDGE_006036,-0.007304
EDGE_006037,0.006641
EDGE_006038,-0.003786
EDGE_006039,-0.003458
EDGE_006040,-0.006806
EDGE_006041,0.006549
EDGE_006042,-0.007590
EDGE_006043,-0.004318
EDGE_006044,0.001824
EDGE_006045,-0.001891
EDGE_006046,-0.006342
EDGE_006047,0.007075
EDGE_006048,0.006806
EDGE_006049,0.003514
EDGE_006050,-0.005201
EDGE_006051,0.002438
EDGE_006052,-0.007075
EDGE_006053,0.010351
EDGE_006054,-0.001854
EDGE_006055,-0.010351
EDGE_006056,0.007399
EDGE_006057,-0.006641
EDGE_006058,0.006472
EDGE_006059,-0.002893
EDGE_006060,-0.006251
EDGE_006061,-0.003916
EDGE_006062,0.005201
EDGE_006063,-0.007399
EDGE_006064,0.001834
EDGE_006065,-0.007117
EDGE_006066,0.007202
EDGE_006067,-0.002721
EDGE_006068,0.007550
EDGE_006069,0.007816
EDGE_006070,-0.001666
EDGE_006071,0.001991
EDGE_006072,0.001144
EDGE_006073,-0.007202
EDGE_006074,0.005838
EDGE_006075,0.001823
EDGE_006076,-0.005838
EDGE_006077,0.008762
EDGE_006078,-0.002612
EDGE_006079,-0.004403
EDGE_006080,-0.002455
EDGE_006081,0.008379
EDGE_006082,0.001955
EDGE_006083,-0.001306
EDGE_006084,0.004318
EDGE_006085,-0.002187
EDGE_006086,-0.000006
EDGE_006087,0.001842
EDGE_006088,-0.008379
EDGE_006089,0.000006
EDGE_006090,0.007776
EDGE_006091,-0.002340
EDGE_006092,0.006831
EDGE_006093,0.003786
EDGE_006094,0.000000
EDGE_006095,0.003906
EDGE_006096,0.092728
EDGE_006097,-0.003906
EDGE_006098,0.026042
EDGE_006099,-0.000963
EDGE_006100,0.033582
EDGE_006101,0.000000
EDGE_006102,-0.003514
EDGE_006103,0.006920
EDGE_006104,0.007964
EDGE_006105,0.002893
EDGE_006106,0.000000
EDGE_006107,0.006892
EDGE_006108,0.001854
EDGE_006109,-0.007667
EDGE_006110,0.000000
EDGE_006111,-0.001835
EDGE_006112,0.000000
EDGE_006113,0.000000
EDGE_006114,0.000000
EDGE_006115,0.007299
EDGE_006116,0.002721
EDGE_006117,-0.007355
EDGE_006118,0.007268
EDGE_006119,-0.001674
EDGE_006120,0.001805
EDGE_006121,0.000000
EDGE_006122,0.000000
EDGE_006123,0.008463
EDGE_006124,0.000148
EDGE_006125,0.006885
EDGE_006126,0.002612
EDGE_006127,0.000000
EDGE_006128,0.000000
EDGE_006129,0.000963
EDGE_006130,-0.007273
EDGE_006131,0.004910
EDGE_006132,-0.003427
EDGE_006133,0.006853
EDGE_006134,0.002455
EDGE_006135,0.000000
EDGE_006136,0.000000
EDGE_006137,0.000000
EDGE_006138,-0.004910
EDGE_006139,0.007315
EDGE_006140,-0.001144
EDGE_006141,0.006183
EDGE_006142,0.002340
EDGE_006143,0.039232
EDGE_006144,-0.035610
EDGE_006145,0.000000
EDGE_006146,0.000000
EDGE_006147,0.000000
EDGE_006148,0.008011
EDGE_006149,0.000503
EDGE_006150,-0.000148
EDGE_006151,0.000000
EDGE_006152,0.000000
EDGE_006153,0.000000
EDGE_006154,-0.007081
EDGE_006155,0.007164
EDGE_006156,0.001306
EDGE_006157,-0.002082
EDGE_006158,0.006779
EDGE_006159,0.002417
EDGE_006160,-0.039443
EDGE_006161,-0.007550
EDGE_006162,0.001921
EDGE_006163,0.006660
EDGE_006164,-0.002927
EDGE_006165,-0.001699
EDGE_006166,0.001468
EDGE_006167,0.003427
EDGE_006168,0.007397
EDGE_006169,0.001835
EDGE_006170,-0.014138
EDGE_006171,0.000000
EDGE_006172,0.000000
EDGE_006173,-0.002484
EDGE_006174,-0.001399
EDGE_006175,-0.001203
EDGE_006176,0.006675
EDGE_006177,0.001674
EDGE_006178,0.003602
EDGE_006179,-0.002185
EDGE_006180,-0.006660
EDGE_006181,0.001399
EDGE_006182,-0.001705
EDGE_006183,-0.000651
EDGE_006184,0.000000
EDGE_006185,0.000000
EDGE_006186,0.000000
EDGE_006187,0.000000
EDGE_006188,0.000000
EDGE_006189,0.000000
EDGE_006190,0.000000
EDGE_006191,0.000000
EDGE_006192,0.001705
EDGE_006193,0.005017
EDGE_006194,-0.002189
EDGE_006195,0.001794
EDGE_006196,0.000000
EDGE_006197,0.000000
EDGE_006198,0.000000
EDGE_006199,0.006473
EDGE_006200,-0.003957
EDGE_006201,0.000000
EDGE_006202,-0.005017
EDGE_006203,0.000000
EDGE_006204,0.000669
EDGE_006205,0.000000
EDGE_006206,0.000000
EDGE_006207,0.000000
EDGE_006208,0.000000
EDGE_006209,0.000000
EDGE_006210,0.000000
EDGE_006211,0.000000
EDGE_006212,0.000000
EDGE_006213,0.000000
EDGE_006214,0.000000
EDGE_006215,0.000000
EDGE_006216,0.000000
EDGE_006217,0.000000
EDGE_006218,0.000000
EDGE_006219,0.000000
EDGE_006220,0.000000
EDGE_006221,0.000000
EDGE_006222,0.000000
EDGE_006223,0.000000
EDGE_006224,-0.002034
EDGE_006225,0.000000
EDGE_006226,0.006771
EDGE_006227,-0.007309
EDGE_006228,0.003957
EDGE_006229,-0.001047
EDGE_006230,0.000000
EDGE_006231,0.000000
EDGE_006232,0.000000
EDGE_006233,0.000000
EDGE_006234,0.002034
EDGE_006235,-0.001873
EDGE_006236,0.000535
EDGE_006237,0.001873
EDGE_006238,0.001552
EDGE_006239,0.001047
EDGE_006240,0.002815
EDGE_006241,0.000000
EDGE_006242,0.000000
EDGE_006243,0.000000
EDGE_006244,0.000000
EDGE_006245,-0.001552
EDGE_006246,0.000000
EDGE_006247,0.000000
EDGE_006248,0.000000
EDGE_006249,0.000000
EDGE_006250,-0.000535
EDGE_006251,0.000000
EDGE_006252,0.000000
EDGE_006253,0.000000
EDGE_006254,0.000000
EDGE_006255,0.000000
EDGE_006256,0.000000
EDGE_006257,0.000000
EDGE_006258,-0.001204
EDGE_006259,0.000000
EDGE_006260,0.000000
EDGE_006261,
EDGE_006262,
EDGE_006263,-0.027004
EDGE_006264,0.018831
EDGE_006265,-0.018155
EDGE_006266,-0.009056
EDGE_006267,0.012820
EDGE_006268,0.007646
EDGE_006269,-0.008891
EDGE_006270,0.007526
EDGE_006271,-0.021918
EDGE_006272,0.013244
EDGE_006273,0.011717
EDGE_006274,-0.005514
EDGE_006275,0.017319
EDGE_006276,0.003712
EDGE_006277,-0.002826
EDGE_006278,0.000000
EDGE_006279,0.004188
EDGE_006280,-0.006761
EDGE_006281,0.003592
EDGE_006282,0.019882
EDGE_006283,-0.010846
EDGE_006284,0.025314
EDGE_006285,0.042028
EDGE_006286,0.006100
EDGE_006287,-0.008756
EDGE_006288,-0.044079
EDGE_006289,0.000115
EDGE_006290,-0.004659
EDGE_006291,-0.003592
EDGE_006292,-0.004858
EDGE_006293,-0.000303
EDGE_006294,-0.004352
EDGE_006295,0.013984
EDGE_006296,-0.006938
EDGE_006297,0.010292
EDGE_006298,0.000000
EDGE_006299,-0.013821
EDGE_006300,0.000000
EDGE_006301,0.014869
EDGE_006302,0.014384
EDGE_006303,-0.016251
EDGE_006304,0.000000
EDGE_006305,-0.003973
EDGE_006306,0.029971
EDGE_006307,0.010433
EDGE_006308,0.012784
EDGE_006309,0.042358
EDGE_006310,0.034474
EDGE_006311,-0.008205
EDGE_006312,0.010864
EDGE_006313,-0.021732
EDGE_006314,0.086760
EDGE_006315,-0.100391
EDGE_006316,0.073967
EDGE_006317,0.088066
EDGE_006318,-0.044145
EDGE_006319,-0.016498
EDGE_006320,0.045789
EDGE_006321,-0.036882
EDGE_006322,0.029228
EDGE_006323,-0.041569
EDGE_006324,-0.034160
EDGE_006325,0.000093
EDGE_006326,0.000627
EDGE_006327,-0.007593
EDGE_006328,0.005643
EDGE_006329,-0.004633
EDGE_006330,0.007593
EDGE_006331,0.001125
EDGE_006332,0.017127
EDGE_006333,-0.000607
EDGE_006334,0.001764
EDGE_006335,-0.005643
EDGE_006336,0.007162
EDGE_006337,-0.004922
EDGE_006338,-0.006770
EDGE_006339,0.006681
EDGE_006340,0.015273
EDGE_006341,-0.014620
EDGE_006342,-0.017127
EDGE_006343,0.002694
EDGE_006344,-0.003412
EDGE_006345,0.007042
EDGE_006346,-0.004796
EDGE_006347,0.004687
EDGE_006348,0.005181
EDGE_006349,0.005198
EDGE_006350,0.004633
EDGE_006351,0.006261
EDGE_006352,0.057603
EDGE_006353,0.034529
EDGE_006354,0.004922
EDGE_006355,-0.004693
EDGE_006356,0.005326
EDGE_006357,0.006711
EDGE_006358,-0.002263
EDGE_006359,-0.006638
EDGE_006360,0.004265
EDGE_006361,-0.004904
EDGE_006362,0.005672
EDGE_006363,0.002561
EDGE_006364,-0.002778
EDGE_006365,-0.006606
EDGE_006366,0.006314
EDGE_006367,-0.006711
EDGE_006368,-0.002273
EDGE_006369,0.004693
EDGE_006370,-0.004790
EDGE_006371,-0.005181
EDGE_006372,0.006130
EDGE_006373,-0.007399
EDGE_006374,-0.005202
EDGE_006375,-0.006130
EDGE_006376,0.002778
EDGE_006377,-0.005022
EDGE_006378,0.007026
EDGE_006379,0.004904
EDGE_006380,-0.004243
EDGE_006381,-0.005326
EDGE_006382,0.000962
EDGE_006383,0.004829
EDGE_006384,-0.004457
EDGE_006385,0.005202
EDGE_006386,0.006371
EDGE_006387,-0.006771
EDGE_006388,-0.005635
EDGE_006389,0.005900
EDGE_006390,0.004790
EDGE_006391,-0.004612
EDGE_006392,0.056464
EDGE_006393,0.004433
EDGE_006394,0.004891
EDGE_006395,-0.005672
EDGE_006396,-0.006401
EDGE_006397,0.004457
EDGE_006398,0.004961
EDGE_006399,-0.004883
EDGE_006400,-0.007026
EDGE_006401,0.007408
EDGE_006402,-0.004961
EDGE_006403,0.002263
EDGE_006404,0.014849
EDGE_006405,-0.011362
EDGE_006406,-0.034529
EDGE_006407,0.005595
EDGE_006408,-0.004437
EDGE_006409,0.006401
EDGE_006410,0.005635
EDGE_006411,-0.005415
EDGE_006412,-0.000525
EDGE_006413,0.006135
EDGE_006414,-0.007628
EDGE_006415,0.002273
EDGE_006416,0.005022
EDGE_006417,-0.004966
EDGE_006418,-0.004829
EDGE_006419,0.004612
EDGE_006420,-0.003110
EDGE_006421,-0.004891
EDGE_006422,-0.010016
EDGE_006423,-0.009969
EDGE_006424,0.004798
EDGE_006425,-0.006135
EDGE_006426,-0.005662
EDGE_006427,0.002285
EDGE_006428,-0.004687
EDGE_006429,0.004437
EDGE_006430,-0.001901
EDGE_006431,0.003110
EDGE_006432,0.052585
EDGE_006433,0.005201
EDGE_006434,-0.001458
EDGE_006435,0.005415
EDGE_006436,-0.004886
EDGE_006437,0.005854
EDGE_006438,0.004966
EDGE_006439,-0.000086
EDGE_006440,-0.004431
EDGE_006441,0.005671
EDGE_006442,-0.000962
EDGE_006443,0.000086
EDGE_006444,-0.004675
EDGE_006445,-0.005595
EDGE_006446,-0.000094
EDGE_006447,0.000000
EDGE_006448,-0.005268
EDGE_006449,0.003963
EDGE_006450,-0.005543
EDGE_006451,0.004687
EDGE_006452,-0.005671
EDGE_006453,-0.004798
EDGE_006454,0.004886
EDGE_006455,-0.005032
EDGE_006456,0.004431
EDGE_006457,0.004297
EDGE_006458,-0.005293
EDGE_006459,-0.003963
EDGE_006460,0.006457
EDGE_006461,0.001901
EDGE_006462,0.004788
EDGE_006463,-0.006397
EDGE_006464,-0.005201
EDGE_006465,0.005039
EDGE_006466,-0.005854
EDGE_006467,-0.004967
EDGE_006468,0.004816
EDGE_006469,0.005417
EDGE_006470,-0.004297
EDGE_006471,-0.004866
EDGE_006472,0.005543
EDGE_006473,-0.001597
EDGE_006474,0.001542
EDGE_006475,0.004675
EDGE_006476,-0.005295
EDGE_006477,-0.006457
EDGE_006478,0.006397
EDGE_006479,0.059683
EDGE_006480,0.005472
EDGE_006481,-0.011583
EDGE_006482,-0.011406
EDGE_006483,-0.005039
EDGE_006484,0.005069
EDGE_006485,-0.000072
EDGE_006486,0.005325
EDGE_006487,-0.006918
EDGE_006488,0.000094
EDGE_006489,-0.002424
EDGE_006490,0.005280
EDGE_006491,-0.005417
EDGE_006492,0.005295
EDGE_006493,-0.004227
EDGE_006494,-0.006402
EDGE_006495,0.006552
EDGE_006496,0.005330
EDGE_006497,-0.001582
EDGE_006498,-0.006552
EDGE_006499,0.008073
EDGE_006500,-0.005472
EDGE_006501,-0.003878
EDGE_006502,0.004866
EDGE_006503,-0.008073
EDGE_006504,0.006538
EDGE_006505,0.001458
EDGE_006506,-0.003308
EDGE_006507,0.004967
EDGE_006508,-0.005108
EDGE_006509,0.005625
EDGE_006510,-0.005069
EDGE_006511,0.006402
EDGE_006512,-0.002608
EDGE_006513,-0.006538
EDGE_006514,0.007240
EDGE_006515,-0.002012
EDGE_006516,0.000525
EDGE_006517,0.002473
EDGE_006518,0.007938
EDGE_006519,-0.005625
EDGE_006520,-0.007938
EDGE_006521,0.007492
EDGE_006522,0.000072
EDGE_006523,-0.007492
EDGE_006524,0.002608
EDGE_006525,-0.001675
EDGE_006526,0.005378
EDGE_006527,0.087457
EDGE_006528,0.003878
EDGE_006529,0.002707
EDGE_006530,-0.005280
EDGE_006531,0.005108
EDGE_006532,-0.006453
EDGE_006533,0.004227
EDGE_006534,-0.004544
EDGE_006535,0.006453
EDGE_006536,0.007256
EDGE_006537,0.001675
EDGE_006538,-0.006662
EDGE_006539,-0.007256
EDGE_006540,-0.002490
EDGE_006541,0.001582
EDGE_006542,0.000000
EDGE_006543,-0.003000
EDGE_006544,-0.000215
EDGE_006545,-0.007912
EDGE_006546,-0.012185
EDGE_006547,0.011766
EDGE_006548,0.011456
EDGE_006549,0.004187
EDGE_006550,-0.005167
EDGE_006551,0.044894
EDGE_006552,-0.087457
EDGE_006553,-0.002473
EDGE_006554,-0.006858
EDGE_006555,0.006662
EDGE_006556,0.004544
EDGE_006557,0.070115
EDGE_006558,-0.005378
EDGE_006559,0.006858
EDGE_006560,-0.006473
EDGE_006561,0.000042
EDGE_006562,0.001599
EDGE_006563,0.006660
EDGE_006564,-0.001706
EDGE_006565,-0.011456
EDGE_006566,-0.012373
EDGE_006567,-0.002707
EDGE_006568,0.006473
EDGE_006569,-0.006945
EDGE_006570,-0.006660
EDGE_006571,-0.002163
EDGE_006572,0.002424
EDGE_006573,0.005260
EDGE_006574,-0.044894
EDGE_006575,0.008833
EDGE_006576,0.005167
EDGE_006577,0.033974
EDGE_006578,-0.070115
EDGE_006579,0.006945
EDGE_006580,0.024083
EDGE_006581,-0.000583
EDGE_006582,
EDGE_006583,
EDGE_006584,-0.056765
EDGE_006585,
EDGE_006586,
EDGE_006587,
EDGE_006588,
EDGE_006589,
EDGE_006590,
EDGE_006591,
EDGE_006592,
EDGE_006593,
EDGE_006594,0.082297
EDGE_006595,-0.024083
EDGE_006596,0.037788
